"gen","AllC","AllD","Random","TitForTat","SuspiciousTFT","GenerousTFT","TitFor2Tats","2TitsForTat","Grim","Pavlov","Gradual","ZD-Extort-2","ZD-Generous"
2481,0.11075767330020128,0.00021951574744153931,0.00029848324015574994,0.11353263727985957,0.0003012620932822367,0.12328200442496061,0.11796802072229605,0.09769913849567506,0.10258486452901201,0.10664084208604184,0.10257707066633551,0.00020883625724366203,0.12392965115749487
2501,0.11076013036044006,0.00021951987063986944,0.00029849730765618097,0.11353241906835686,0.00030127546330065353,0.1232883536837952,0.1179713193803871,0.09769453773417455,0.10257909696872916,0.10663870418074986,0.1025713598486062,0.00020884080455507313,0.12393594532860913
2521,0.11076254857190997,0.00021952393540086511,0.00029851118753715155,0.11353220065117442,0.00030128865939948324,0.12329462538568198,0.11797457386403541,0.09768999704909566,0.10257340652159128,0.10663658984961197,0.10256572526813205,0.00020884529175407992,0.1239421637646756
2541,0.11076492853765894,0.0002195279425548455,0.0002985248822975749,0.11353198206982429,0.00030130168383727285,0.1233008204765845,0.11797778476307853,0.09768551565348385,0.10256779214997601,0.1066344988462467,0.10256016590079381,0.000208849719638889,0.12394830737402492
2561,0.11076727085151006,0.0002195318929203481,0.0002985383944033642,0.11353176336478486,0.0003013145388434833,0.12330693989094689,0.11798095265950097,0.09768109277072147,0.10256225283030891,0.10663243092661798,0.10255468073631206,0.00020885408899709595,0.1239543770541325
2581,0.11076957609820101,0.00021953578730429514,0.00029855172628785986,0.11353154457552049,0.00030132722661885627,0.12331298455183398,0.11798407812753935,0.09767672763439225,0.1025567875528722,0.10663038584901614,0.10254926877805973,0.0002088584006058262,0.1239603736917481
2601,0.11077184485352073,0.00021953962650215608,0.0002985648803522487,0.11353132574050079,0.00030133974933577564,0.12331895537106917,0.1179871617337845,0.09767241948814658,0.10255139532161596,0.10662836337404066,0.10254392904287597,0.00020886265523187237,0.1239662981630235
2621,0.11077407768444497,0.00021954341129810977,0.0002985778589659794,0.11353110689721958,0.0003013521091386252,0.12332485324937167,0.11799020403728323,0.09766816758556957,0.10254607515397239,0.1066263632645814,0.10253866056088407,0.00020886685363183215,0.12397215133363863
2641,0.11077627514926928,0.00021954714246520272,0.0002985906644671723,0.11353088808221354,0.0003013643081441413,0.12333067907649119,0.1179932055896384,0.09766397119004953,0.10254082608067226,0.10662438528580055,0.10253346237531026,0.00020887099655224193,0.12397793405892626
2661,0.11077843779774046,0.00021955082076550677,0.0002986032991630256,0.113530669331081,0.00030137634844176346,0.12333643373134129,0.11799616693510778,0.09765982957464966,0.10253564714556358,0.10662242920511492,0.1025283335423058,0.0002088750847297109,0.1239836471839954
2681,0.11078056617118538,0.0002195544469502728,0.0002986157653302148,0.11353045067849979,0.00030138823209397716,0.12334211808213169,0.11799908861070137,0.09765574202198019,0.10253053740543344,0.10662049479217785,0.10252327313077196,0.00020887911889105198,0.12398929154385299
2701,0.11078266080263853,0.00021955802176008388,0.000298628065215288,0.11353023215824452,0.0003013999611366561,0.12334773298649751,0.11800197114627795,0.09765170782407287,0.10252549592983183,0.10661858181886119,0.10251828022218622,0.00020888309975341125,0.12399486796352399
2721,0.11078472221696735,0.0002195615459250055,0.00029864020103505587,0.11353001380320467,0.0003014115375793978,0.12335327929162886,0.11800481506463954,0.09764772628225701,0.10252052180089823,0.10661669005923775,0.10251335391043224,0.0002088870280243965,0.12400037725817067
2741,0.11078675093099596,0.00021956502016473426,0.0002986521749769789,0.11352979564540135,0.00030142296340585696,0.12335875783439694,0.11800762088162549,0.09764379670703704,0.10251561411318967,0.10661481928956358,0.10250849330163044,0.00020889090440220302,0.12400582023320994
2761,0.11078874745362641,0.00021956844518874336,0.00029866398919954656,0.11352957771600432,0.0003014342405740733,0.12336416944148024,0.1180103891062046,0.09763991841797193,0.10251077197351269,0.10661296928826045,0.10250369751397238,0.00020889472957573863,0.1240111976844291
2781,0.11079071228595887,0.00021957182169642737,0.000298675645832654,0.11352936004534876,0.00030144537101679683,0.12336951492948812,0.11801312024056668,0.09763609074355577,0.10250599450075568,0.1066111398358976,0.10249896567755663,0.00020889850422474665,0.12401651039810119
